time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-21 16:10:32,Boston,66845,42.87813,-73.19677,3PZs_5fH5hGG_SbRy13KCQ,Boston area traffic advisories,2016-12-21 16:10:32,Infrastructure,moderate,"(42.878129999999999, -73.196770000000001)",4.0,Boston,1.0
2016-12-21 16:11:17,Boston,66735,42.36565,-71.10831999999999,Rp1kGpjH5hGTBAAO+RcZ4Q,"5 Arrested Following Chuck E. Cheese's Brawl in Everett, Massachusetts",2016-12-21 16:11:17,Crime,moderate,"(42.365650000000002, -71.108319999999992)",4.0,Boston,1.0
2016-12-21 17:04:18,Mexico City,66909,19.42847,-99.12765999999999,jJ9mgp_H5hGGEwIO+RcZ4Q,Explosion at Mexico fireworks market kills at least 29 and injures dozens,2016-12-21 17:04:18,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 17:04:23,Thiruvananthapuram,66945,8.4855,76.94924,cFh2hZ_H5hGd0ibRy13KCQ,CM Vijayan violated oath of office by ordering release of activist with Maoist links: BJP,2016-12-21 17:04:23,Physical Threats,moderate,"(8.4855, 76.949240000000003)",4.0,Thiruvananthapuram,1.0
2016-12-21 17:04:29,Mexico City,66952,19.42847,-99.12765999999999,Mv8YiZ_H5hGknAMO+RcZ4Q,At least 10 killed in Mexico fireworks market explosion,2016-12-21 17:04:29,Infrastructure,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 17:04:30,Mexico City,66420,19.42847,-99.12765999999999,2ofdiZ_H5hG+FyTRy13KCQ,"Fireworks market explosion leaves 29 dead, dozens injured in Mexico",2016-12-21 17:04:30,Infrastructure,medium,"(19.428470000000001, -99.127659999999992)",9.0,Mexico City,1.0
2016-12-21 17:04:32,Mexico City,66953,19.42847,-99.12765999999999,Xiyvip_H5hGHmgMO+RcZ4Q,Chain-reaction explosion at fireworks market leaves 31 dead,2016-12-21 17:04:32,Infrastructure,medium,"(19.428470000000001, -99.127659999999992)",9.0,Mexico City,1.0
2016-12-21 17:04:47,Mexico City,67034,19.42847,-99.12765999999999,_vb0k5_H5hGdMCfRy13KCQ,Explosion rips fireworks market outside Mexico City; at least 60 hurt,2016-12-21 17:04:47,Infrastructure,medium,"(19.428470000000001, -99.127659999999992)",9.0,Mexico City,1.0
2016-12-21 17:04:55,Mexico City,67029,19.42847,-99.12765999999999,kGjOmJ_H5hGptSfRy13KCQ,At Least 60 People Injured in Mexico Fireworks Explosion,2016-12-21 17:04:55,Infrastructure,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 17:05:23,Mexico City,66676,19.42847,-99.12765999999999,Jt0NqZ_H5hGCmSfRy13KCQ,Several Deaths Reported After Explosion At Mexican Fireworks Market,2016-12-21 17:05:23,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 17:05:28,Mexico City,66998,19.42847,-99.12765999999999,XJgerJ_H5hG5PyfRy13KCQ,Explosion rips fireworks market outside Mexico City injuring at least 60,2016-12-21 17:05:28,Infrastructure,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 17:05:44,Minneapolis,66984,44.671890000000005,-93.06544,uBHltZ_H5hGOSyXRy13KCQ,Inspection planned for bridge closed by Dakota Access protest,2016-12-21 17:05:44,Infrastructure,moderate,"(44.671890000000005, -93.065439999999995)",4.0,Minneapolis,1.0
2016-12-21 17:05:50,Mexico City,66985,19.42847,-99.12765999999999,SpEguZ_H5hGApSXRy13KCQ,Explosion rips fireworks market outside Mexico City,2016-12-21 17:05:50,Infrastructure,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 17:06:26,Mexico City,67047,19.42847,-99.12765999999999,WvTszp_H5hG+GwMO+RcZ4Q,VIDEO: Explosion in Mexican fireworks market kills at least 26,2016-12-21 17:06:26,Physical Threats,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 17:06:30,Abuja,66264,9.05785,7.495080000000001,MsQk0Z_H5hGBYyfRy13KCQ,Campaigners abandon Jonathan stoves at Abuja stadium,2016-12-21 17:06:30,Other,moderate,"(9.0578500000000002, 7.4950800000000006)",4.0,Abuja,1.0
2016-12-21 17:06:31,Abuja,66270,9.28185,6.99325,cGjd0Z_H5hGJ8gIO+RcZ4Q,Dealer in stolen phones blames Nasarawa govt,2016-12-21 17:06:31,Crime,moderate,"(9.2818500000000004, 6.9932499999999997)",4.0,Abuja,1.0
2016-12-21 17:06:46,Mexico City,66987,19.42847,-99.12765999999999,miC72p_H5hG7liXRy13KCQ,Explosion rips fireworks market outside Mexico City; 60 hurt,2016-12-21 17:06:46,Infrastructure,medium,"(19.428470000000001, -99.127659999999992)",9.0,Mexico City,1.0
2016-12-21 17:07:02,Jakarta,67099,-6.21462,106.84513000000001,ck9Q5J_H5hGxMQIO+RcZ4Q,Indonesian police foils suicide bombing plot,2016-12-21 17:07:02,Physical Threats,moderate,"(-6.21462, 106.84513000000001)",4.0,Jakarta,1.0
2016-12-21 17:07:14,Tianshui,66991,35.0,105.0,ngW365_H5hGDMSXRy13KCQ,"Construction starts on second, high-tech icebreaker",2016-12-21 17:07:14,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-21 17:07:53,Mexico City,67121,19.42847,-99.12765999999999,tGbOAqDH5hGEQifRy13KCQ,Deadly Explosion Rips Through Fireworks Market Near Mexico City,2016-12-21 17:07:53,Physical Threats,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 17:08:39,Tianshui,67072,35.0,105.0,aOpSHqDH5hGWZibRy13KCQ,"Chinese cities choked by dangerous smog for fifth day; factories, schools closed",2016-12-21 17:08:39,Crime,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-21 17:08:57,Mexico City,67078,19.42847,-99.12765999999999,sn_IKKDH5hGffAAO+RcZ4Q,"Mexico fireworks blast kills at least 10, injures  60",2016-12-21 17:08:57,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 18:05:09,Gaza,67319,31.5,34.75,XM_2AqjH5hGjOwEO+RcZ4Q,OSINT Summary: Hamas accuses Israel of assassinating military commander in Tunisia,2016-12-21 18:05:09,Geopolitical,medium,"(31.5, 34.75)",9.0,Gaza,1.0
2016-12-21 18:05:21,Gaza,67294,31.5,34.75,WkmWCajH5hGifgMO+RcZ4Q,JTIC Brief: The Islamic State threat to Israel,2016-12-21 18:05:21,Physical Threats,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-21 18:05:34,Mexico City,67297,19.42847,-99.12765999999999,Cvi7EajH5hG9_AMO+RcZ4Q,"Police: 9 dead, 70 hurt in blast at Mexican fireworks market",2016-12-21 18:05:34,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 18:05:43,Mexico City,67082,19.42847,-99.12765999999999,VKDJFqjH5hGWzwAO+RcZ4Q,At least 60 injured in fireworks-market blast near Mexico City,2016-12-21 18:05:43,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 18:05:44,Mexico City,67394,19.42847,-99.12765999999999,6MKUF6jH5hGZcybRy13KCQ,Watch an explosion tear through a fireworks market,2016-12-21 18:05:44,Infrastructure,medium,"(19.428470000000001, -99.127659999999992)",9.0,Mexico City,1.0
2016-12-21 18:05:53,Gaza,67411,31.5,34.75,LIcnHajH5hGoICTRy13KCQ,Israeli police seize Steinmetz deputy,2016-12-21 18:05:53,Crime,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-21 18:06:19,Mexico City,67420,19.42847,-99.12765999999999,Iq5LLKjH5hGaNCTRy13KCQ,Deadly explosion levels Mexican fireworks market,2016-12-21 18:06:19,Infrastructure,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 18:08:02,Mexico City,67474,19.42847,-99.12765999999999,oIbLaajH5hG+fiTRy13KCQ,"Explosion at fireworks market outside Mexico City, st least 9 killed, 70 injured",2016-12-21 18:08:02,Infrastructure,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 18:08:31,Mexico City,61555,19.42847,-99.12765999999999,ZMT5eqjH5hGgNyfRy13KCQ,Blast at Mexico fireworks market kills 9,2016-12-21 18:08:31,Physical Threats,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 18:08:41,Mexico City,67501,19.42847,-99.12765999999999,zpT1gKjH5hGG_ifRy13KCQ,Tultepec explosion rips fireworks market outside Mexico City,2016-12-21 18:08:41,Infrastructure,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 19:04:41,Mexico City,67685,19.42847,-99.12765999999999,GFikU7DH5hGpyybRy13KCQ,Fatal fireworks blast in Mexico,2016-12-21 19:04:41,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 19:05:15,Mexico City,67696,19.42847,-99.12765999999999,NP8maLDH5hGfiibRy13KCQ,"At least 26 dead, dozens hurt in Mexican fireworks blast",2016-12-21 19:05:15,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 19:06:16,Mexico City,67673,19.42847,-99.12765999999999,tvRxjLDH5hGtoAMO+RcZ4Q,"eNCA | UPDATE: Mexico fireworks market blast kills at least 27, hurts scores",2016-12-21 19:06:16,Physical Threats,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 19:06:53,Mexico City,67652,19.42847,-99.12765999999999,PpW_orDH5hGBKiTRy13KCQ,Deadly Explosion Rips Through Fireworks Market Near Mexico City,2016-12-21 19:06:53,Physical Threats,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 19:07:05,Mexico City,67612,19.42847,-99.12765999999999,aB+MqbDH5hGiLyXRy13KCQ,Explosion rips through fireworks market outside Mexico City,2016-12-21 19:07:05,Infrastructure,medium,"(19.428470000000001, -99.127659999999992)",9.0,Mexico City,1.0
2016-12-21 19:07:44,Mexico City,67770,19.42847,-99.12765999999999,OLj8wLDH5hGxqibRy13KCQ,"Nine killed, 70 hurt in Mexico fireworks market blast",2016-12-21 19:07:44,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 19:08:11,Mexico City,67831,19.42847,-99.12765999999999,jGz90LDH5hGZkibRy13KCQ,Raw: Prosecutor says 26 dead in Mexico blast,2016-12-21 19:08:11,Physical Threats,moderate,"(19.428470000000001, -99.127659999999992)",4.0,Mexico City,1.0
2016-12-21 19:08:19,Dallas,67834,32.78306,-96.80667,IAPx1bDH5hGqPibRy13KCQ,$10 million given to families of Dallas officers slain in downtown ambush,2016-12-21 19:08:19,Physical Threats,moderate,"(32.783059999999999, -96.806669999999997)",4.0,Dallas,1.0
2016-12-21 19:08:43,Abū Ghurayb,67843,33.0,44.0,bnE65LDH5hGJqibRy13KCQ,Iraq bomb attack targets Iranian Kurdish opposition party,2016-12-21 19:08:43,Physical Threats,medium,"(33.0, 44.0)",9.0,Abū Ghurayb,1.0
2016-12-21 20:07:07,Los Angeles,68082,34.26945,-118.78148,yHXODLnH5hGpmCjRy13KCQ,Protesters in Simi Valley vow to fight for Obamacare,2016-12-21 20:07:07,Other,moderate,"(34.269449999999999, -118.78148)",4.0,Los Angeles,1.0
2016-12-21 21:05:28,Mexico City,68241,19.42847,-99.12765999999999,muYlM8HH5hG4KCbRy13KCQ,Deadly Explosion Rips Through Fireworks Market Near Mexico City,2016-12-21 21:05:28,Physical Threats,extreme,"(19.428470000000001, -99.127659999999992)",25.0,Mexico City,1.0
2016-12-21 21:06:45,Makassar,68310,-5.0,120.0,vhAEYcHH5hGA7CjRy13KCQ,Australia upgrades travel warning for Indonesia after suspected bomb plot foiled,2016-12-21 21:06:45,Physical Threats,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-21 21:06:55,Aguascalientes,68367,23.0,-102.0,oHobZ8HH5hGLiSfRy13KCQ,Violence in Mexico Surges,2016-12-21 21:06:55,Crime,moderate,"(23.0, -102.0)",4.0,Aguascalientes,1.0
2016-12-21 21:08:21,Pretoria,68379,-24.0,29.5,aqBhmsHH5hGdtyfRy13KCQ,"Motsoaledi, Denosa face-off over ‘mask issue’ at TB hospital",2016-12-21 21:08:21,Public Health,moderate,"(-24.0, 29.5)",4.0,Pretoria,1.0
2016-12-21 21:08:42,Makassar,68447,-5.0,120.0,sIgIp8HH5hGCAAQO+RcZ4Q,Darwin earthquake: NT shakes as magnitude 6.7 earthquake hits off Indonesia,2016-12-21 21:08:42,Natural Disaster,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-21 21:08:43,Pretoria,68433,-24.0,29.5,Jn7Ep8HH5hGwoCfRy13KCQ,Management has collapsed at Limpopo TB clinic - Motsoaledi,2016-12-21 21:08:43,Public Health,moderate,"(-24.0, 29.5)",4.0,Pretoria,1.0
2016-12-21 22:07:27,Jakarta,807,-6.21462,106.84513000000001,EspK3MnH5hGSOwAO+RcZ4Q,"Indonesia police kill 3 suspected militants, defuse bombs",2016-12-21 22:07:27,Physical Threats,moderate,"(-6.21462, 106.84513000000001)",4.0,Jakarta,1.0
2016-12-22 00:00:00,Ado-Ekiti,71793,7.622462,5.220601,FqRrFC7I5hGdPNMN+RcZ4Q,Fatality reported during street vendors' protest in Ekiti state,2016-12-22 00:00:00,riskline_3,medium,"(7.6224619999999996, 5.2206010000000003)",9.0,Ado-Ekiti,1.0
2016-12-22 00:00:00,Bangui,73211,2.1473937000000003,21.515674,VL_vp1PI5hG1ktcN+RcZ4Q,Security forces clash with sect members in Mongala province,2016-12-22 00:00:00,riskline_2,high,"(2.1473937000000003, 21.515674000000001)",16.0,Bangui,1.0
2016-12-22 00:00:00,Kabul,69181,34.527543,69.088882,kJUn_uXH5hG1NdUN+RcZ4Q,Taliban militants attack lawmaker’s house in Kabul,2016-12-22 00:00:00,riskline_2,extreme,"(34.527543000000001, 69.088881999999998)",25.0,Kabul,1.0
2016-12-22 00:00:00,Kabul,70790,34.527543,69.088882,EBWWYw3I5hG919QN+RcZ4Q,Siege ends at lawmaker’s house in Kabul – Update,2016-12-22 00:00:00,riskline_2,extreme,"(34.527543000000001, 69.088881999999998)",25.0,Kabul,1.0
2016-12-22 00:00:00,Sargodha,69336,32.0898005,72.6782574,IDlnwN3H5hG9DwrRy13KCQ,Authorities arrest suspected IS militant in Punjab province,2016-12-22 00:00:00,riskline_2,medium,"(32.089800500000003, 72.678257400000007)",9.0,Sargodha,1.0
2016-12-22 00:05:27,Yazd,69064,32.0,53.0,hgkLWNrH5hGhwNMN+RcZ4Q,"President Rouhani Begins Tour of Caucasus, Central Asia",2016-12-22 00:05:27,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-22 00:06:29,Jakarta,69166,-6.21462,106.84513000000001,oMa0fNrH5hGiTNUN+RcZ4Q,"Indonesia police kill 3 suspected militants, defuse bombs",2016-12-22 00:06:29,Physical Threats,moderate,"(-6.21462, 106.84513000000001)",4.0,Jakarta,1.0
2016-12-22 00:06:35,Jakarta,69028,-6.21462,106.84513000000001,CKe9gNrH5hGtMdYN+RcZ4Q,"Indonesian police foil suicide attack, kill 3 terrorists",2016-12-22 00:06:35,Physical Threats,medium,"(-6.21462, 106.84513000000001)",9.0,Jakarta,1.0
2016-12-22 00:07:14,Jakarta,69137,-6.21462,106.84513000000001,nImPl9rH5hGx1grRy13KCQ,Indonesia: Police kill three as suspected bomb found near Jakarta,2016-12-22 00:07:14,Physical Threats,moderate,"(-6.21462, 106.84513000000001)",4.0,Jakarta,1.0
2016-12-22 00:08:00,Jakarta,69230,-6.21462,106.84513000000001,xpFBs9rH5hGz8ArRy13KCQ,"Three militants killed in shootout, bombs found: Police",2016-12-22 00:08:00,Physical Threats,medium,"(-6.21462, 106.84513000000001)",9.0,Jakarta,1.0
2016-12-22 01:03:31,Kathmandu,69319,27.33333,86.41667,XG_NdOLH5hGG9AfRy13KCQ,"Teenager killed, two injured in Baneshwor accident",2016-12-22 01:03:31,Infrastructure,moderate,"(27.33333, 86.416669999999996)",4.0,Kathmandu,1.0
2016-12-22 01:07:09,Aurangabad,69453,19.5,76.0,RC149uLH5hGXO9QN+RcZ4Q,Fire breaks out in Maharashtra; six guests killed in blaze,2016-12-22 01:07:09,Natural Disaster,moderate,"(19.5, 76.0)",4.0,Aurangabad,1.0
2016-12-22 01:08:20,City of London,69521,51.34128,0.73282,spL3IOPH5hG7jdQN+RcZ4Q,The A249 is blocked because a lorry is on fire,2016-12-22 01:08:20,Natural Disaster,extreme,"(51.341279999999998, 0.73282000000000003)",25.0,City of London,1.0
2016-12-22 02:05:21,London,69277,51.50853,-0.12574000000000002,XBAIGOvH5hG1TAnRy13KCQ,Tory govt could use soldiers to break rail strikes,2016-12-22 02:05:21,Geopolitical,medium,"(51.50853, -0.12574000000000002)",9.0,London,1.0
2016-12-22 02:06:03,Aguascalientes,69727,23.0,-102.0,HFIkMevH5hGsqAnRy13KCQ,Germany hunts for attacker after Daesh claims truck rampage,2016-12-22 02:06:03,Physical Threats,moderate,"(23.0, -102.0)",4.0,Aguascalientes,1.0
2016-12-22 02:08:46,Aguascalientes,69799,23.0,-102.0,KoQZkuvH5hGcjwnRy13KCQ,Border Patrol seizes $3M from cars headed to Mexico,2016-12-22 02:08:46,Crime,moderate,"(23.0, -102.0)",4.0,Aguascalientes,1.0
2016-12-22 03:04:57,Kisangani,69295,-2.5,23.5,fj2Aa_PH5hG4OwjRy13KCQ,Congo government forces kill several protesters as president overstays term,2016-12-22 03:04:57,Geopolitical,medium,"(-2.5, 23.5)",9.0,Kisangani,1.0
2016-12-22 03:04:58,Halifax,69818,52.0,-56.0,wo9SbPPH5hGkLNYN+RcZ4Q,"Police subdue Waterford Hospital patient after reports of weapon, damage",2016-12-22 03:04:58,Infrastructure,moderate,"(52.0, -56.0)",4.0,Halifax,1.0
2016-12-22 04:04:44,Hannover,70209,51.5,10.5,RoZnxfvH5hGWHAnRy13KCQ,"FIRST PICTURE: German police hunt Tunisian asylum seeker, 23, after Berlin terror attack",2016-12-22 04:04:44,Physical Threats,moderate,"(51.5, 10.5)",4.0,Hannover,1.0
2016-12-22 04:05:00,Hannover,70194,51.5,10.5,es26zvvH5hGP79UN+RcZ4Q,Germany looks for Berlin truck attack suspect believed to be ‘violent and armed’,2016-12-22 04:05:00,Other,moderate,"(51.5, 10.5)",4.0,Hannover,1.0
2016-12-22 04:05:15,Hannover,70200,51.5,10.5,gFL+1_vH5hGqc9UN+RcZ4Q,LIVE: Police preparing 'immediate action' in west of Germany,2016-12-22 04:05:15,Other,moderate,"(51.5, 10.5)",4.0,Hannover,1.0
2016-12-22 05:07:01,Aguascalientes,70270,23.0,-102.0,AJGbeATI5hGH_tUN+RcZ4Q,Border Patrol seizes $3M from cars headed to Mexico,2016-12-22 05:07:01,Crime,moderate,"(23.0, -102.0)",4.0,Aguascalientes,1.0
2016-12-22 06:06:29,Kryvyi Rih,70699,49.0,32.0,wFy9xwzI5hGN8wvRy13KCQ,Ukraine adopts austerity budget along IMF lines,2016-12-22 06:06:29,Infrastructure,moderate,"(49.0, 32.0)",4.0,Kryvyi Rih,1.0
2016-12-22 06:08:44,Kryvyi Rih,70787,49.0,32.0,aFpYGA3I5hGsg9QN+RcZ4Q,Court declared Odesa combined heat and power plant bankrupt,2016-12-22 06:08:44,Infrastructure,moderate,"(49.0, 32.0)",4.0,Kryvyi Rih,1.0
2016-12-22 07:05:02,West Raleigh,70916,37.27097,-79.94143000000001,BNeR9RTI5hGBPgfRy13KCQ,Roanoke DMV service center evacuated,2016-12-22 07:05:02,Public Health,moderate,"(37.270969999999998, -79.941430000000011)",4.0,West Raleigh,1.0
2016-12-22 07:05:31,Laval,70938,45.56995,-73.692,XHy6BhXI5hGrfgfRy13KCQ,Man dead after fire in Laval apartment building,2016-12-22 07:05:31,Natural Disaster,moderate,"(45.569949999999999, -73.691999999999993)",4.0,Laval,1.0
2016-12-22 08:05:44,Austin,71240,29.52801,-98.45945999999999,SHUncB3I5hGkydQN+RcZ4Q,All northbound lanes of Eastex Freeway closed at North Loop after fiery fatal crash,2016-12-22 08:05:44,Infrastructure,moderate,"(29.528009999999998, -98.459459999999993)",4.0,Austin,1.0
2016-12-22 08:05:57,Austin,71208,31.25044,-99.25061,rt1GeB3I5hGXWdQN+RcZ4Q,Shelter-in-place issued near fire in Fort Bend Co.,2016-12-22 08:05:57,Natural Disaster,moderate,"(31.250440000000001, -99.250609999999995)",4.0,Austin,1.0
2016-12-22 09:04:45,Amsterdam,71228,52.3,4.75,Bh8AryXI5hGTUdQN+RcZ4Q,Taxi touts face temporary ban at Schiphol airport,2016-12-22 09:04:45,Other,moderate,"(52.299999999999997, 4.75)",4.0,Amsterdam,1.0
2016-12-22 09:05:20,Minsk,71447,53.9,27.566670000000002,onSLwyXI5hGVbAvRy13KCQ,2 Ukrainian troops killed in fighting in country's east,2016-12-22 09:05:20,Geopolitical,medium,"(53.899999999999999, 27.566670000000002)",9.0,Minsk,1.0
2016-12-22 09:05:42,Minsk,71514,53.9,27.566670000000002,asCX0CXI5hGZ69MN+RcZ4Q,Belarus' Council of the Republic elects six CEC members,2016-12-22 09:05:42,Physical Threats,moderate,"(53.899999999999999, 27.566670000000002)",4.0,Minsk,1.0
2016-12-22 09:05:47,Abuja,71525,9.05785,7.495080000000001,HJTD0yXI5hG6QAvRy13KCQ,Nigeria to close Abuja airport for upgrade,2016-12-22 09:05:47,Other,moderate,"(9.0578500000000002, 7.4950800000000006)",4.0,Abuja,1.0
2016-12-22 09:08:41,Hannover,71659,51.5,10.5,nKZzOybI5hGrp9QN+RcZ4Q,"ISIS claims attack on German Christmas tradition, as critics blame migrant policy",2016-12-22 09:08:41,Physical Threats,medium,"(51.5, 10.5)",9.0,Hannover,1.0
2016-12-22 10:04:34,Kryvyi Rih,71634,49.0,32.0,WGkPCi7I5hGIN9MN+RcZ4Q,Court releases Okhendovskyi on his own recognizance until Feb. 13. PHOTOS+VIDEO,2016-12-22 10:04:34,Geopolitical,moderate,"(49.0, 32.0)",4.0,Kryvyi Rih,1.0
2016-12-22 10:05:06,Kryvyi Rih,71830,49.0,32.0,hHsYHS7I5hGJKwnRy13KCQ,Putin's Undeclared War: Summer 2014 – Russian Artillery Strikes against Ukraine,2016-12-22 10:05:06,Geopolitical,moderate,"(49.0, 32.0)",4.0,Kryvyi Rih,1.0
2016-12-22 10:05:26,Kryvyi Rih,71821,49.0,32.0,kFlZKS7I5hG7tNMN+RcZ4Q,Ukraine prosecutor opens Uman attack inquiry,2016-12-22 10:05:26,Physical Threats,medium,"(49.0, 32.0)",9.0,Kryvyi Rih,1.0
2016-12-22 11:05:07,Minneapolis,72116,43.14275,-93.00437,hipcfzbI5hGhLNMN+RcZ4Q,Fire crews called to rural Nora Springs home,2016-12-22 11:05:07,Natural Disaster,moderate,"(43.142749999999999, -93.004369999999994)",4.0,Minneapolis,1.0
2016-12-22 11:06:14,Kuching,72170,2.5,113.5,oMOKpzbI5hGjWAnRy13KCQ,MAIS digesa guna kuasa tentukan ‘pemakai menoa’ dan ‘pulau galau’,2016-12-22 11:06:14,Infrastructure,moderate,"(2.5, 113.5)",4.0,Kuching,1.0
2016-12-22 11:06:21,Kuching,72089,2.5,113.5,JHXOqzbI5hGJVtcN+RcZ4Q,"Isu adat ‘pemakai menoa,’ ‘pulau galau’ beri kesan kepada komuniti Dayak",2016-12-22 11:06:21,Other,moderate,"(2.5, 113.5)",4.0,Kuching,1.0
2016-12-22 11:06:47,Kuching,72179,2.5,113.5,JM5guzbI5hGWnQnRy13KCQ,387 Sarawak Energy staff receive recognition,2016-12-22 11:06:47,Other,moderate,"(2.5, 113.5)",4.0,Kuching,1.0
2016-12-22 11:07:02,Kuching,72202,2.5,113.5,+LP9wzbI5hGM2AnRy13KCQ,USCI pre-university students recognised for accomplishments,2016-12-22 11:07:02,Infrastructure,moderate,"(2.5, 113.5)",4.0,Kuching,1.0
2016-12-22 11:07:11,Kuching,72205,2.5,113.5,Lq1GyTbI5hGM2AnRy13KCQ,Pastikan Tentera Darat kekal organisasi disegani,2016-12-22 11:07:11,Geopolitical,moderate,"(2.5, 113.5)",4.0,Kuching,1.0
2016-12-22 11:07:16,Kuching,72190,2.3,111.81667,3JUqzDbI5hGVjdYN+RcZ4Q,Konsep kesatuan adalah asas kepada keutuhan organisasi tentera,2016-12-22 11:07:16,Other,moderate,"(2.2999999999999998, 111.81667)",4.0,Kuching,1.0
2016-12-22 11:08:56,"Washington, D.C.",72228,38.624559999999995,-76.93914000000001,IG9TCDfI5hG+WNYN+RcZ4Q,Firefighters Respond To Hog Farm Fire In Waldorf,2016-12-22 11:08:56,Natural Disaster,moderate,"(38.624559999999995, -76.939140000000009)",4.0,"Washington, D.C.",1.0
2016-12-22 14:04:58,New Orleans,72454,30.82074,-88.07056,Hn+un0_I5hGjvAnRy13KCQ,"Shots fired, officer down in Saraland",2016-12-22 14:04:58,Physical Threats,moderate,"(30.820740000000001, -88.07056)",4.0,New Orleans,1.0
2016-12-22 14:06:08,Tulsa,73191,37.01146,-95.93526,xgX3yE_I5hGwigvRy13KCQ,Caney Declares Water Emergency,2016-12-22 14:06:08,Other,moderate,"(37.01146, -95.93526)",4.0,Tulsa,1.0
2016-12-22 14:07:12,Columbus,73239,40.28422,-84.1555,kHxi70_I5hGvb9QN+RcZ4Q,2 arrested in Sidney drug raid,2016-12-22 14:07:12,Crime,moderate,"(40.284219999999998, -84.155500000000004)",4.0,Columbus,1.0
2016-12-22 14:07:21,Warangal,73259,17.5,80.33333,DmOF9E_I5hGr6gnRy13KCQ,TPTF Urges govt to solve pending issues,2016-12-22 14:07:21,Geopolitical,moderate,"(17.5, 80.333330000000004)",4.0,Warangal,1.0
2016-12-22 14:08:31,Columbus,73226,40.25034,-83.00018,GAyKHlDI5hGvgQvRy13KCQ,DuPont hit with $2 million verdict over Teflon-making chemical,2016-12-22 14:08:31,Infrastructure,moderate,"(40.250340000000001, -83.00018)",4.0,Columbus,1.0
2016-12-22 14:08:39,Columbus,73229,39.96118,-82.99879,Di7_IlDI5hGvaAvRy13KCQ,Firefighters responding to second-alarm gas leak in west Columbus,2016-12-22 14:08:39,Physical Threats,moderate,"(39.961179999999999, -82.99879)",4.0,Columbus,1.0
2016-12-22 15:04:35,Columbus,73285,39.96118,-82.99879,AEFP81fI5hGyGgnRy13KCQ,"Restaurant destroyed after gas leak, explosion in Columbus, Ohio",2016-12-22 15:04:35,Physical Threats,moderate,"(39.961179999999999, -82.99879)",4.0,Columbus,1.0
2016-12-22 15:04:40,Honolulu,73286,21.32028,-157.865,gMCI9lfI5hGyGgnRy13KCQ,Office building on Beretania evacuated due to noxious fumes,2016-12-22 15:04:40,Other,moderate,"(21.32028, -157.86500000000001)",4.0,Honolulu,1.0
2016-12-22 15:04:47,Boston,73431,42.35843,-71.05977,phbv+lfI5hGZ5dcN+RcZ4Q,"Double maritime murder, cold case cracked",2016-12-22 15:04:47,Infrastructure,moderate,"(42.358429999999998, -71.05977)",4.0,Boston,1.0
2016-12-22 15:04:54,Columbus,73459,39.96118,-82.99879,9g8k_1fI5hGCCgnRy13KCQ,Fire contained after explosion from gas leak in West Columbus,2016-12-22 15:04:54,Physical Threats,moderate,"(39.961179999999999, -82.99879)",4.0,Columbus,1.0
