time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-19 15:04:58,Wichita,51738,39.76,-98.5,9Oe_gfzF5hGtICgO+RcZ4Q,Troopers: Injuries reported in crash on US 25,2016-12-19 15:04:58,Infrastructure,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 15:05:03,Wichita,51740,39.76,-98.5,4EI0hfzF5hGpBygO+RcZ4Q,US Electoral College Set to Confirm Trump's Presidential Victory,2016-12-19 15:05:03,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 15:05:06,Wichita,51741,39.76,-98.5,bGOahvzF5hGLsSgO+RcZ4Q,"Polls: Half of US 'Bothered' by Hacking, Want Electoral College Vote Delayed",2016-12-19 15:05:06,Infrastructure,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 15:05:16,Houston,51745,29.763279999999998,-95.36327,PPl5jPzF5hGkjSgO+RcZ4Q,Flights at Valley Airports Delayed,2016-12-19 15:05:16,Other,moderate,"(29.763279999999998, -95.36327)",4.0,Houston,1.0
2016-12-19 15:05:18,Los Angeles,51714,34.142509999999994,-118.25508,7MKzjfzF5hGOVjLRy13KCQ,The Latest: 3 injured in stabbing attack in Panorama City,2016-12-19 15:05:18,Physical Threats,medium,"(34.142509999999994, -118.25508000000001)",9.0,Los Angeles,1.0
2016-12-19 15:05:31,Wichita,51733,39.76,-98.5,gHa0lfzF5hGcLTLRy13KCQ,U.S. military to resume Osprey flights after accident off Okinawa,2016-12-19 15:05:31,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 15:05:35,Wichita,51752,39.76,-98.5,sMTZl_zF5hGucSgO+RcZ4Q,US Marshal Brandishes Gun at Brooklyn McDonald's: NYPD,2016-12-19 15:05:35,Physical Threats,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 15:06:00,Tokyo,51799,35.685359999999996,139.75309,oG_ppvzF5hGnXzEO+RcZ4Q,Chinese city cancels flights in 2nd day of smog alert,2016-12-19 15:06:00,Other,moderate,"(35.685359999999996, 139.75308999999999)",4.0,Tokyo,1.0
2016-12-19 15:06:12,Tianshui,51804,35.0,105.0,wLEvrvzF5hGFvzEO+RcZ4Q,Capital flight a big headache for Beijing,2016-12-19 15:06:12,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 15:06:25,Tianshui,51809,35.0,105.0,iBwJtvzF5hG+6DEO+RcZ4Q,President-elect's 'unpresidented' blunder mocked,2016-12-19 15:06:25,Other,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 15:07:35,Columbus,51870,40.23449,-84.40939,zuCi3_zF5hGZ7ijRy13KCQ,"McCain, Schumer urge Senate probe into hacks blamed on Russia",2016-12-19 15:07:35,Other,moderate,"(40.234490000000001, -84.409390000000002)",4.0,Columbus,1.0
2016-12-19 15:07:57,Manukau City,51860,-38.138740000000006,176.24516,SJmL7PzF5hGmqDEO+RcZ4Q,Man injured in CBD incident,2016-12-19 15:07:57,Infrastructure,moderate,"(-38.138740000000006, 176.24516)",4.0,Manukau City,1.0
2016-12-19 15:08:17,Nairobi,51696,-0.19560999999999998,37.66831,5MBc+PzF5hGY9DIO+RcZ4Q,Woman shot as cops disperse mob in Meru,2016-12-19 15:08:17,Physical Threats,moderate,"(-0.19560999999999998, 37.668309999999998)",4.0,Nairobi,1.0
2016-12-19 15:08:49,Dublin,51891,54.269690000000004,-8.469430000000001,es6WC_3F5hGZqTIO+RcZ4Q,Sligo Road & Traffic Report - Monday 19 December,2016-12-19 15:08:49,Infrastructure,moderate,"(54.269690000000004, -8.4694300000000009)",4.0,Dublin,1.0
2016-12-19 15:08:59,Nairobi,51909,-0.75,34.83333,KoKCEf3F5hGBwjLRy13KCQ,Kenya: 12-year-old girl killed in Kisii after suspected rape ordeal,2016-12-19 15:08:59,Crime,moderate,"(-0.75, 34.833329999999997)",4.0,Nairobi,1.0
2016-12-19 16:04:27,Nagpur,52073,22.0,79.0,CGMG0QTG5hG5NUMO+RcZ4Q,"36 trains delayed, 17 rescheduled due to fog",2016-12-19 16:04:27,Other,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:04:29,Nagpur,52074,22.0,79.0,iLp40gTG5hGK1kMO+RcZ4Q,"24 trains delayed, 1 cancelled due to fog",2016-12-19 16:04:29,Infrastructure,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:05:12,Nagpur,52125,22.0,79.0,wkRK7ATG5hGW+SrRy13KCQ,India's plan to step away from coal casts doubt on Adani mine,2016-12-19 16:05:12,Infrastructure,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:05:57,Nagpur,52154,22.0,79.0,rpXABgXG5hGzE0MO+RcZ4Q,Pathankot attack: NIA files chargesheet against Jaish-e-Mohammed leaders,2016-12-19 16:05:57,Geopolitical,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:06:12,Nagpur,52160,22.0,79.0,XgbxDwXG5hG_j0MO+RcZ4Q,"Indian police have killed hundreds of suspects, rights group alleges",2016-12-19 16:06:12,Physical Threats,medium,"(22.0, 79.0)",9.0,Nagpur,1.0
2016-12-19 16:06:13,Jerusalem,52020,31.182479999999998,35.69999,Wu2oEAXG5hGTgDLRy13KCQ,"Security operation ends in Karak, four terrorists killed",2016-12-19 16:06:13,Physical Threats,medium,"(31.182479999999998, 35.69999)",9.0,Jerusalem,1.0
2016-12-19 16:06:21,Wichita,52064,39.76,-98.5,7AQAFQXG5hGAhjHRy13KCQ,USA military resumes Osprey flights,2016-12-19 16:06:21,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 16:06:48,Wichita,52022,39.76,-98.5,rqCCJQXG5hG35zLRy13KCQ,"More than 100,000 Iraqis displaced in Mosul operation: IOM",2016-12-19 16:06:48,Physical Threats,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 16:06:53,Wichita,52192,39.76,-98.5,JBWLKAXG5hGnuEMO+RcZ4Q,US military to resume Osprey flights after accident off Okinawa,2016-12-19 16:06:53,Other,low,"(39.759999999999998, -98.5)",1.0,Wichita,1.0
2016-12-19 16:06:55,Wichita,52024,39.76,-98.5,XPc9KQXG5hGMbDLRy13KCQ,Iran discusses nuclear ships plan with IAEA chief,2016-12-19 16:06:55,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 16:06:56,Jerusalem,52193,31.66667,35.25,SOfyKQXG5hGWv0MO+RcZ4Q,Palestinian teenager shot dead by Israeli forces,2016-12-19 16:06:56,Geopolitical,moderate,"(31.66667, 35.25)",4.0,Jerusalem,1.0
2016-12-19 16:07:22,Nagpur,52177,22.0,79.0,xD61OQXG5hGnmDHRy13KCQ,Highland architect on his way home after being reported missing in India,2016-12-19 16:07:22,Other,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:07:24,Nagpur,52223,22.0,79.0,rOnLOgXG5hGKnEMO+RcZ4Q,Highland architect on his way home after being reported missing in India,2016-12-19 16:07:24,Other,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:07:28,Wichita,52179,39.76,-98.5,nrUpPQXG5hGqqzHRy13KCQ,Markets Live: AAA in crosshairs,2016-12-19 16:07:28,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 16:07:36,Nagpur,52229,22.0,79.0,KAchQgXG5hGQJkMO+RcZ4Q,KQ gets big lift from increased India flights deal,2016-12-19 16:07:36,Other,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 16:07:42,Jerusalem,52237,31.182479999999998,35.69999,qmagRQXG5hGgpTLRy13KCQ,"Jordan’s security forces declare end of castle siege, four ‘terrorists’ killed’",2016-12-19 16:07:42,Geopolitical,low,"(31.182479999999998, 35.69999)",1.0,Jerusalem,1.0
2016-12-19 16:08:02,Jerusalem,52041,31.769040000000004,35.21633,CoA+UQXG5hG0vDIO+RcZ4Q,Border Police officers crack egg-smuggling plot,2016-12-19 16:08:02,Crime,moderate,"(31.769040000000004, 35.216329999999999)",4.0,Jerusalem,1.0
2016-12-19 16:08:11,Wichita,52045,39.76,-98.5,lP3qVgXG5hGQrDIO+RcZ4Q,US role in Iraq five years since military withdrawal,2016-12-19 16:08:11,Geopolitical,medium,"(39.759999999999998, -98.5)",9.0,Wichita,1.0
2016-12-19 16:08:54,Wichita,52246,39.76,-98.5,GOFucAXG5hGiMzLRy13KCQ,Saudi FM: Claims US curbing weapons sales 'contradict reality',2016-12-19 16:08:54,Physical Threats,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 17:04:42,Preston,52420,54.75844,-2.6953099999999997,hCHqOw3G5hGkjTIO+RcZ4Q,UK 'dumping' billions of pounds to meet foreign aid target,2016-12-19 17:04:42,Crime,moderate,"(54.75844, -2.6953099999999997)",4.0,Preston,1.0
2016-12-19 17:06:21,Aleppo,52495,36.201240000000006,37.16117,stzedg3G5hG_wicO+RcZ4Q,350 People Evacuated From Rebel Area Of Aleppo: Medical Officer,2016-12-19 17:06:21,Public Health,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 17:06:51,Kisangani,52518,-2.5,23.5,jHwbiQ3G5hGxNicO+RcZ4Q,Militia attacks east Congo as President Kabila's term expires,2016-12-19 17:06:51,Geopolitical,medium,"(-2.5, 23.5)",9.0,Kisangani,1.0
2016-12-19 17:06:54,Aleppo,52519,36.201240000000006,37.16117,4omEig3G5hG9BycO+RcZ4Q,Aleppo evacuation falters as convoy of rescue buses torched,2016-12-19 17:06:54,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 17:07:31,Mandalay,52568,21.0,96.0,kIyQoA3G5hG1+ScO+RcZ4Q,Myanmar military wins key outpost from rebel faction,2016-12-19 17:07:31,Geopolitical,moderate,"(21.0, 96.0)",4.0,Mandalay,1.0
2016-12-19 17:07:51,Beijing,52558,39.9075,116.39723000000001,OuDRrA3G5hGC3yjRy13KCQ,Chinese netizens urge greater support measures to ease disruptive effect of smog red alerts,2016-12-19 17:07:51,Infrastructure,moderate,"(39.907499999999999, 116.39723000000001)",4.0,Beijing,1.0
2016-12-19 17:07:58,Beijing,52561,39.9075,116.39723000000001,kpkWsQ3G5hGJ+SjRy13KCQ,"Beijing will return AUV seized in South China Sea, says Chinese defence ministry",2016-12-19 17:07:58,Geopolitical,moderate,"(39.907499999999999, 116.39723000000001)",4.0,Beijing,1.0
2016-12-19 17:08:39,Yazd,52611,32.0,53.0,2rU_yQ3G5hG10CjRy13KCQ,Iran will remain committed to nuclear agreement: Hassan Rouhani,2016-12-19 17:08:39,Geopolitical,moderate,"(32.0, 53.0)",4.0,Yazd,1.0
2016-12-19 17:08:41,Aleppo,52612,36.201240000000006,37.16117,Pp2nyg3G5hGMryjRy13KCQ,Hundreds evacuated from Aleppo as UN eyes observers,2016-12-19 17:08:41,Geopolitical,moderate,"(36.201240000000006, 37.161169999999998)",4.0,Aleppo,1.0
2016-12-19 18:05:08,Nagpur,52766,22.0,79.0,Tn9wrRXG5hGod0QO+RcZ4Q,India indicts Pakistan-based militants over air base attack,2016-12-19 18:05:08,Geopolitical,medium,"(22.0, 79.0)",9.0,Nagpur,1.0
2016-12-19 18:07:10,Baltimore,52792,40.27245,-76.90567,LFgM9hXG5hGkazLRy13KCQ,Pennsylvania's electors to meet at Capitol; protests planned,2016-12-19 18:07:10,Other,moderate,"(40.272449999999999, -76.905670000000001)",4.0,Baltimore,1.0
2016-12-19 19:05:03,Edmonton,53019,60.10867,-113.64258000000001,vjYtDB7G5hGr+kQO+RcZ4Q,Refugee integration,2016-12-19 19:05:03,Geopolitical,moderate,"(60.108669999999996, -113.64258000000001)",4.0,Edmonton,1.0
2016-12-19 19:05:28,Jammu,52979,32.274840000000005,75.65287,GDPXGh7G5hGVqjHRy13KCQ,NIA may not name Salwinder in Pathankot airbase attack,2016-12-19 19:05:28,Other,moderate,"(32.274840000000005, 75.652869999999993)",4.0,Jammu,1.0
2016-12-19 19:06:20,Bamenda,52746,8.0,10.5,BBQYOh7G5hG0PkQO+RcZ4Q,"18 killed in Taraba Tiv, Fulani clash",2016-12-19 19:06:20,Infrastructure,medium,"(8.0, 10.5)",9.0,Bamenda,1.0
2016-12-19 19:08:49,Brisbane,53195,-20.0,145.0,Yt7Nkh7G5hGVxEcO+RcZ4Q,Critics brush off One Nation's plan to drought-proof western Queensland,2016-12-19 19:08:49,Infrastructure,moderate,"(-20.0, 145.0)",4.0,Brisbane,1.0
2016-12-19 20:04:58,Cheongju-si,53247,36.5,127.75,NBS+aibG5hG+i0cO+RcZ4Q,S. Korea sends 8 rescued N. Korean sailors back to N. Korea,2016-12-19 20:04:58,Geopolitical,moderate,"(36.5, 127.75)",4.0,Cheongju-si,1.0
2016-12-19 20:05:15,Nay Pyi Taw,53225,20.2387,100.162,FrFDdSbG5hG+0jLRy13KCQ,Scientists discover 163 new species in Greater Mekong region: WWF,2016-12-19 20:05:15,Other,moderate,"(20.238700000000001, 100.16200000000001)",4.0,Nay Pyi Taw,1.0
2016-12-19 20:05:17,Detroit,53156,42.14991,-84.02383,qN38dSbG5hGvNTEO+RcZ4Q,Burst pipe causes evacuation of Manchester Home Depot,2016-12-19 20:05:17,Physical Threats,moderate,"(42.149909999999998, -84.023830000000004)",4.0,Detroit,1.0
2016-12-19 20:05:47,Seoul,53290,37.566,126.9784,WtQ3iCbG5hGIKkQO+RcZ4Q,Impeachment flags off early race for S Korea presidency,2016-12-19 20:05:47,Other,moderate,"(37.566000000000003, 126.97839999999999)",4.0,Seoul,1.0
2016-12-19 20:08:07,Bangkok,53400,15.5,101.0,ngBH2ybG5hG_pTLRy13KCQ,"SET opens up 1.68 to 1,524.19",2016-12-19 20:08:07,Other,moderate,"(15.5, 101.0)",4.0,Bangkok,1.0
2016-12-19 20:09:00,Bangkok,53393,15.5,101.0,JIvf+ibG5hG68THRy13KCQ,Shuttered Thai gold mine shows investors risks of absolute power,2016-12-19 20:09:00,Infrastructure,moderate,"(15.5, 101.0)",4.0,Bangkok,1.0
2016-12-19 21:04:36,Kisangani,53517,-2.5,23.5,XPZqvy7G5hGVeUoO+RcZ4Q,Breaking: SA soldier killed as Congo rebels mount dawn attack on base,2016-12-19 21:04:36,Physical Threats,medium,"(-2.5, 23.5)",9.0,Kisangani,1.0
2016-12-19 21:04:55,Makassar,53485,-5.0,120.0,fBmQyi7G5hGOsTHRy13KCQ,Indonesian police arrest dozens ahead of West Papua protest,2016-12-19 21:04:55,Crime,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-19 21:04:58,Trichūr,53500,10.41667,76.5,loTCzC7G5hGPQkoO+RcZ4Q,"Southern Railway lagging in cleanliness of stations, trains",2016-12-19 21:04:58,Infrastructure,moderate,"(10.41667, 76.5)",4.0,Trichūr,1.0
2016-12-19 21:05:01,Nagpur,53504,22.0,79.0,lrc4zi7G5hGDJEoO+RcZ4Q,Call centre staffer held for duping people,2016-12-19 21:05:01,Other,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 21:05:02,Makassar,53488,-5.0,120.0,Og7yzi7G5hGI8zHRy13KCQ,Ride-hailing firm Uber partners Indonesian taxi operator Express,2016-12-19 21:05:02,Infrastructure,medium,"(-5.0, 120.0)",9.0,Makassar,1.0
2016-12-19 21:05:03,Makassar,53511,-5.0,120.0,cFepzy7G5hGDJEoO+RcZ4Q,Indonesian Police Arrest Dozens Ahead of West Papua Protest,2016-12-19 21:05:03,Crime,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-19 21:05:04,"Washington, D.C.",53489,37.45771,-77.29646,SKte0C7G5hGfPTHRy13KCQ,Staples Mill Road closed due to water main break,2016-12-19 21:05:04,Other,moderate,"(37.457709999999999, -77.296459999999996)",4.0,"Washington, D.C.",1.0
2016-12-19 21:05:11,Mandalay,52754,21.0,96.0,yhak1C7G5hGQwEoO+RcZ4Q,Human Rights Groups Warn Myanmar Over Rohingya Issue,2016-12-19 21:05:11,Geopolitical,moderate,"(21.0, 96.0)",4.0,Mandalay,1.0
2016-12-19 21:05:18,Nagpur,53494,22.0,79.0,_KdB2C7G5hG_DzHRy13KCQ,India accuses Pakistani Islamist over airbase attack,2016-12-19 21:05:18,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 21:05:21,Makassar,53498,-5.0,120.0,0hVv2i7G5hGgjkoO+RcZ4Q,AS--Indonesia-Papua Protest,2016-12-19 21:05:21,Physical Threats,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-19 21:05:22,"Washington, D.C.",53499,37.55376,-77.46025999999999,lnQj2y7G5hG2yjHRy13KCQ,"1 killed, 1 wounded in separate shootings in South Richmond",2016-12-19 21:05:22,Physical Threats,high,"(37.553759999999997, -77.460259999999991)",16.0,"Washington, D.C.",1.0
2016-12-19 21:05:34,Shimoga,53530,14.666670000000002,75.83333,ZJRR4i7G5hGiC0oO+RcZ4Q,Bengaluru: Toxic lake froth propels citizens to rise against civic authorities,2016-12-19 21:05:34,Geopolitical,moderate,"(14.666670000000002, 75.833330000000004)",4.0,Shimoga,1.0
2016-12-19 21:05:40,Mandalay,53548,21.0,96.0,rF_b5S7G5hGGODHRy13KCQ,Amnesty warns Myanmar over treatment of Rohingya,2016-12-19 21:05:40,Other,moderate,"(21.0, 96.0)",4.0,Mandalay,1.0
2016-12-19 21:05:42,Makassar,53519,-5.0,120.0,kkOT5i7G5hGoBkoO+RcZ4Q,Indonesia police arrest hundreds at West Papua protests,2016-12-19 21:05:42,Crime,moderate,"(-5.0, 120.0)",4.0,Makassar,1.0
2016-12-19 21:05:48,Kisangani,53551,-2.5,23.5,Kq0z6i7G5hGfvjHRy13KCQ,1 South African Killed in Rebel Attack on UN Force in Congo,2016-12-19 21:05:48,Geopolitical,high,"(-2.5, 23.5)",16.0,Kisangani,1.0
2016-12-19 21:06:00,Kisangani,53556,-2.5,23.5,rM+H8S7G5hG58jHRy13KCQ,Military deploys across Congo's capital as Kabila stays on,2016-12-19 21:06:00,Geopolitical,moderate,"(-2.5, 23.5)",4.0,Kisangani,1.0
2016-12-19 21:06:16,Nagpur,53563,22.0,79.0,Rn7l+i7G5hG0UzHRy13KCQ,Rights group: Indian police have killed hundreds of suspects,2016-12-19 21:06:16,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 21:06:28,Nagpur,53567,22.0,79.0,eoX4AS_G5hGmLTHRy13KCQ,Rights group: Indian police have killed hundreds of suspects,2016-12-19 21:06:28,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 21:06:36,Nagpur,53570,22.0,79.0,DE3+Bi_G5hGc+DHRy13KCQ,Rights group counts 100s of deaths in Indian police custody,2016-12-19 21:06:36,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 21:06:43,Nagpur,53572,22.0,79.0,notCCy_G5hGVSDHRy13KCQ,Rights group: Indian police have killed hundreds of suspects,2016-12-19 21:06:43,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 21:06:46,Nagpur,53476,22.0,79.0,fi6+DC_G5hGtWUcO+RcZ4Q,Rights group: Indian police have killed hundreds of suspects,2016-12-19 21:06:46,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:04:34,Wichita,53756,39.76,-98.5,KElMIDfG5hGxIjHRy13KCQ,"Who slaughtered civilians in Aleppo: US President says Assad, Russia and Iran",2016-12-19 22:04:34,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 22:04:39,Tianshui,53758,35.0,105.0,utI8IzfG5hGiJzHRy13KCQ,South African soldier killed in Congo fire-fight,2016-12-19 22:04:39,Physical Threats,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 22:04:49,Wichita,53760,39.76,-98.5,itzBKDfG5hGtDTHRy13KCQ,eNCA | Electoral College set to anoint Trump president,2016-12-19 22:04:49,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 22:05:16,Nagpur,53790,22.0,79.0,bnEzOTfG5hG1gkoO+RcZ4Q,Pathankot Attack: NIA files chargesheet against Pakistan-based Militant outfit Jaish-e-Mohammad’s Chief Maulana Masood Azhar,2016-12-19 22:05:16,Physical Threats,medium,"(22.0, 79.0)",9.0,Nagpur,1.0
2016-12-19 22:05:25,Wichita,53762,39.76,-98.5,nM95PjfG5hGVozHRy13KCQ,Beijing sees U.S. drone as part of South China Sea spying efforts,2016-12-19 22:05:25,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 22:05:26,Wichita,53794,39.76,-98.5,JhA7PzfG5hGa00QO+RcZ4Q,Beijing sees U.S. drone as part of South China Sea spying efforts,2016-12-19 22:05:26,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 22:05:40,Wichita,53820,39.76,-98.5,QFFuRzfG5hGjNk0O+RcZ4Q,Beijing sees U.S. drone as part of South China Sea spying efforts,2016-12-19 22:05:40,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-19 22:05:45,Nagpur,53815,22.0,79.0,4qlwSjfG5hGNQE0O+RcZ4Q,Deaths in police custody go unpunished in India: HRW,2016-12-19 22:05:45,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:05:54,Nagpur,53798,22.0,79.0,HFWpTzfG5hGQbTHRy13KCQ,Deaths in police custody go unpunished in India: HRW,2016-12-19 22:05:54,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:07:09,Nagpur,53878,22.0,79.0,9q5_fDfG5hGSP0QO+RcZ4Q,Deaths in police custody go unpunished in India: HRW,2016-12-19 22:07:09,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:07:50,Nagpur,53899,22.0,79.0,ICeslDfG5hGRCTHRy13KCQ,"Indian police have killed hundreds of suspects, rights group alleges",2016-12-19 22:07:50,Physical Threats,medium,"(22.0, 79.0)",9.0,Nagpur,1.0
2016-12-19 22:07:55,Kampala,53901,0.42306000000000005,34.15,2DWclzfG5hGZNDHRy13KCQ,"Kenya: Blown away: Busia man divorces wife who unleashes loud, smelly farts while climaxing during sex",2016-12-19 22:07:55,Infrastructure,moderate,"(0.42306000000000005, 34.149999999999999)",4.0,Kampala,1.0
2016-12-19 22:07:56,Nagpur,53915,22.0,79.0,Qh9cmDfG5hGJC0QO+RcZ4Q,"Helipad row: Union Minister Prakash Javadekar reprimands beating of Pranav, calls him ‘pride of India’",2016-12-19 22:07:56,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:08:07,Nagpur,53919,22.0,79.0,EHTTnjfG5hGRukQO+RcZ4Q,Deaths in Police Custody go Unpunished in India: Human Rights Watch,2016-12-19 22:08:07,Geopolitical,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:08:32,Kampala,53937,0.31628,32.582190000000004,IoEJrjfG5hG3jEoO+RcZ4Q,East Africa: EAC Secretariat Saves Shs10 Billion On Travel Expenses,2016-12-19 22:08:32,Infrastructure,moderate,"(0.31628000000000001, 32.582190000000004)",4.0,Kampala,1.0
2016-12-19 22:08:44,Nagpur,53942,22.0,79.0,ZBBUtTfG5hGgpEoO+RcZ4Q,"More Than 100 People a Year Die in Police Custody in India, Report Says",2016-12-19 22:08:44,Infrastructure,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 22:09:00,Nagpur,53958,22.0,79.0,KDXpvjfG5hGdiDXRy13KCQ,Killings in police custody go unpunished in India: HRW,2016-12-19 22:09:00,Physical Threats,medium,"(22.0, 79.0)",9.0,Nagpur,1.0
2016-12-19 23:03:14,Krasnoyarsk,54053,60.0,100.0,tKPqUT_G5hGu+THRy13KCQ,Military plane crash-lands in Russia,2016-12-19 23:03:14,Other,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-19 23:03:25,Bulawayo,54046,-20.12912,30.731890000000003,xJKAWD_G5hGnOUoO+RcZ4Q,Zimbabwe's Zanu-PF confirms Mugabe as 2018 election candidate,2016-12-19 23:03:25,Other,moderate,"(-20.12912, 30.731890000000003)",4.0,Bulawayo,1.0
2016-12-19 23:04:01,Chita,53987,71.69001999999999,128.86467,RkVUbj_G5hGDnE0O+RcZ4Q,Russia military plane crash: At least 30 feared dead,2016-12-19 23:04:01,Other,medium,"(71.69001999999999, 128.86466999999999)",9.0,Chita,1.0
2016-12-19 23:04:17,Tianshui,53730,35.0,105.0,gHHfdz_G5hGjhDTRy13KCQ,Asia’s fight over fresh water,2016-12-19 23:04:17,Public Health,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 23:05:00,Tianshui,54079,35.0,105.0,xAIPkT_G5hGp_THRy13KCQ,"China 'will not exercise restraint' if 'unpresidented' Trump continues attack on Beijing, state-run ...",2016-12-19 23:05:00,Geopolitical,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 23:05:20,Tianshui,54099,35.0,105.0,LFBNnT_G5hG6CEoO+RcZ4Q,92 Hunan officials busted for dealing drugs,2016-12-19 23:05:20,Crime,moderate,"(35.0, 105.0)",4.0,Tianshui,1.0
2016-12-19 23:05:48,Chita,54146,65.0,130.0,erYPrj_G5hGy70oO+RcZ4Q,Russian plane crashes killing 32,2016-12-19 23:05:48,Other,moderate,"(65.0, 130.0)",4.0,Chita,1.0
2016-12-19 23:06:00,Krasnoyarsk,54168,60.0,100.0,nGnetD_G5hG4mzHRy13KCQ,Russian Il-18 aircraft with 39 people on board crash lands in Siberia,2016-12-19 23:06:00,Other,moderate,"(60.0, 100.0)",4.0,Krasnoyarsk,1.0
2016-12-19 23:07:09,Jammu,54166,32.274840000000005,75.65287,zGxt3j_G5hGaNk0O+RcZ4Q,Pathankot terror strike: NIA names Masood Azhar and three other JeM members in charge sheet,2016-12-19 23:07:09,Physical Threats,moderate,"(32.274840000000005, 75.652869999999993)",4.0,Jammu,1.0
2016-12-19 23:08:12,Nagpur,54295,22.0,79.0,CkzaA0DG5hGT900O+RcZ4Q,HRW reports hundreds of deaths in India police custody,2016-12-19 23:08:12,Physical Threats,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-19 23:08:54,Garoua,54316,9.33333,12.5,lB7nHEDG5hGnjjHRy13KCQ,"Boko Haram: FG re-builds 50 police stations, schools in Adamawa",2016-12-19 23:08:54,Physical Threats,moderate,"(9.3333300000000001, 12.5)",4.0,Garoua,1.0
2016-12-19 23:10:06,Irkutsk,54377,52.297779999999996,104.29639,SNbXR0DG5hGLCTHRy13KCQ,Siberian city declares emergency as dozens die from drinking alcoholic bath tincture,2016-12-19 23:10:06,Other,moderate,"(52.297779999999996, 104.29639)",4.0,Irkutsk,1.0
2016-12-19 23:10:54,Beirut,54387,33.83333,35.83333,TOtvZEDG5hGYBzHRy13KCQ,Lebanon: New National Accord Government Announced,2016-12-19 23:10:54,Geopolitical,moderate,"(33.833329999999997, 35.833329999999997)",4.0,Beirut,1.0
